PARAMETER VALUES
Reaction_norm_help?:	0
Reaction_norm_dispersal?:	0
Evolution_help_after_dispersal?:	1
Direct_brood_care_only?:	0
Low_survival_breeder?:	0
No_group_augmentation?:	0
No_effect_relatedness?:	1
Non-related_helpers_random_group?:	0
No_effect_age_inheritance?:	0
Initial_population:	20000
Number_of_colonies:	5000
Number_generations:	10000
Number_replicates:	10
Fixed_group_size:	1
Min_age_become_breeder:	1
Bias_float_breeder:	2
m(Overall_mortality):	0.2
n(Mortality_dispersal):	1
X0(intercept):	1.5
Xh(Cost_help_survival):	4
Xn(Benefit_group_size_survival):	1
K0(Base_fecundity):	1
K1(Benefit_help_fecundity):	1
initAlpha:	0
initAlphaAge:	0
initBeta:	0.7
initBetaAge:	0
mutAlpha:	0
mutAlphaAge:	0.05
mutBeta:	0
mutBetaAge:	0.05
mutDrift:	0.05
stepAlpha:	0.04
stepBeta:	0.04
stepDrift:	0.04

Replica	Generation	Population	Deaths	Floaters	Group_size	Age	Age_H	Age_F	Age_B	meanAlpha	meanAlphaAge	meanBeta	meanBetaAge	meanHelp	meanCumHelp	meanDispersal	meanSurvival	meanSurvival_H	meanSurvival_F	meanSurvival_B	Relatedness	SD_GroupSize	SD_Age	SD_Age_H	SD_Age_F	SD_Age_B	SD_Alpha	SD_AlphaAge	SD_Beta	SD_BetaAge	SD_Help	SD_CumHelp	SD_Dispersal	SD_Survival	SD_Survival_H	SD_Survival_F	SD_Survival_B	corr_Help_Disp	corr_Help_Group	newBreederFloater	newBreederHelper	inheritance
0	4100	17207	4907	8567	1.7280	3.7166	2.4420	2.4389	6.8336	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7129	0.7855	0.6541	0.7610	0.0156	0.8713	3.3867	1.8550	1.8263	4.1900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0086	0.0000	0.0220	0.0000	0.0000	976	193	0
0	4200	17652	5014	8858	1.7588	3.7451	2.4565	2.4665	6.9880	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7856	0.6541	0.7618	0.0072	0.8849	3.4086	1.8031	1.8430	4.2263	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0609	0.0087	0.0000	0.0220	0.0000	0.0000	1019	191	0
0	4300	17252	5000	8679	1.7146	3.6901	2.4097	2.4338	6.7856	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7121	0.7851	0.6541	0.7608	0.0109	0.8501	3.3729	1.8238	1.8211	4.1984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0603	0.0085	0.0000	0.0218	0.0000	0.0000	1043	194	0
0	4400	17548	4993	8809	1.7478	3.6812	2.4654	2.4390	6.7790	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7127	0.7853	0.6541	0.7617	-0.0101	0.8705	3.3364	1.8579	1.8025	4.1642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0087	0.0000	0.0219	0.0000	0.0000	960	202	0
0	4500	17305	5071	8629	1.7352	3.7277	2.3964	2.4695	6.8780	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7129	0.7850	0.6541	0.7615	0.0048	0.8503	3.3771	1.7884	1.8438	4.1585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0605	0.0085	0.0000	0.0218	0.0000	0.0000	1011	189	0
0	4600	17627	5042	8905	1.7444	3.7057	2.4624	2.4497	6.8680	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7123	0.7852	0.6541	0.7617	-0.0052	0.8546	3.3595	1.8812	1.8484	4.1363	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0085	0.0000	0.0219	0.0000	0.0000	973	222	0
0	4700	17191	4903	8459	1.7464	3.7053	2.4456	2.4356	6.7936	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7138	0.7855	0.6541	0.7615	0.0084	0.8734	3.3614	1.8005	1.8192	4.1690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0086	0.0000	0.0220	0.0000	0.0000	992	178	0
0	4800	17673	5083	8876	1.7594	3.6948	2.3750	2.4342	6.9350	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7856	0.6541	0.7619	0.0224	0.8761	3.3936	1.7869	1.8386	4.1999	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0609	0.0086	0.0000	0.0221	0.0000	0.0000	992	214	0
0	4900	17397	4974	8667	1.7460	3.7174	2.4893	2.4134	6.8940	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7131	0.7850	0.6541	0.7619	-0.0274	0.8487	3.3910	1.9022	1.7745	4.2057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0085	0.0000	0.0218	0.0000	0.0000	976	206	0
0	5000	17481	5103	8801	1.7360	3.7204	2.4454	2.4437	6.9060	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7124	0.7852	0.6541	0.7615	0.0236	0.8496	3.3948	1.8503	1.8499	4.1875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0085	0.0000	0.0219	0.0000	0.0000	1048	211	0
0	5100	17468	4988	8679	1.7578	3.7432	2.4576	2.4740	6.9206	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7134	0.7853	0.6541	0.7621	0.0341	0.8541	3.4109	1.8041	1.8831	4.2284	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0085	0.0000	0.0219	0.0000	0.0000	1031	196	0
